All entries in Hipparcos input with a radial velocity
Hip #, radeg,decdeg,l,b,rv,spectral type and luminosity class 
[FORMAT(I6,5(F8.1),2X,a11)]
  7450    24.0   -15.4   166.6   -74.4    23.6  K1III      
  7453    24.0    58.2   128.8    -4.2   -28.0  B5         
  7457    24.0    47.1   130.8   -15.1   -10.0  B9         
  7459    24.0   -61.1   293.5   -55.2   226.8  G0         
  7463    24.0   -29.9   231.4   -79.8     5.0  F2V        
  7466    24.0   -37.3   262.9   -76.1    -4.0  A2m...     
  7493    24.1    48.7   130.5   -13.5   -43.2  K1III:     
  7497    24.2    61.3   128.3    -1.1     7.0  B8V        
  7511    24.2    48.3   130.7   -13.9    -6.0  F0         
  7512    24.2    63.4   128.0     1.0    -1.2  B8III      
  7513    24.2    41.4   132.0   -20.7   -28.3  F8V        
  7521    24.2    61.8   128.3    -0.6    -9.0  A0Iab      
  7535    24.3    12.1   140.2   -49.2    -0.4  F0V        
  7539    24.3   -29.4   228.3   -79.7    11.2  K1V        
  7541    24.3   -25.0   203.9   -79.5   -13.6  F3V        
  7548    24.3    57.8   129.0    -4.6   -62.5  G0.5       
  7550    24.3    46.5   131.1   -15.7   -28.6  F5V        
  7551    24.3    46.9   131.0   -15.2   -25.0  A3III      
  7552    24.3   -40.2   269.8   -73.9     6.0  Am         
  7557    24.3    74.3   126.1    11.7    -7.5  B9V        
  7559    24.3    58.6   128.9    -3.7   -10.0  B8         
  7564    24.4    25.2   135.9   -36.5   -55.0  K0IV       
  7566    24.4    58.6   128.9    -3.7   -13.8  K7         
  7568    24.4   -84.8   301.7   -32.2    17.8  K0III      
  7573    24.4   -47.1   281.6   -68.1    -2.8  F0III      
  7580    24.4    -9.4   156.7   -69.2    48.3  F7V        
  7583    24.4    22.6   136.7   -39.1    47.0  F6V...     
  7588    24.4   -57.2   290.8   -58.8    16.0  B3Vp       
  7600    24.5    25.9   135.8   -35.8    39.2  G8III      
  7601    24.5   -83.0   301.2   -34.0    -5.0  G2V        
  7607    24.5    48.6   130.8   -13.5    16.8  K3III      
  7617    24.5    58.0   129.1    -4.3    -8.1  G5II       
  7625    24.6    62.4   128.3     0.0   -20.0  B7V        
  7628    24.6   -47.9   282.3   -67.3   -13.9  F0IV       
  7636    24.6    29.6   135.0   -32.2    -2.9  K0IV-V     
  7639    24.6   -15.9   169.4   -74.3    28.0  K1IIICN... 
  7640    24.6    60.6   128.7    -1.8   -28.0  B2III      
  7643    24.6   -36.5   259.2   -76.3    29.7  K0III      
  7650    24.6    73.0   126.4    10.5    -4.0  G8II-IIIvar
  7651    24.6    45.4   131.5   -16.7    -0.6  B9pe...    
  7663    24.7    44.1   131.8   -17.9   -24.0  A9II       
  7668    24.7    46.3   131.4   -15.8   -14.0  K1II       
  7670    24.7    63.7   128.1     1.3   -47.0  K0V        
  7676    24.7   -25.0   204.4   -79.2    15.0  B9V        
  7679    24.7   -21.3   187.1   -77.7    14.0  F0V        
  7697    24.8    61.1   128.7    -1.3   -27.0  F5Iab      
  7702    24.8   -48.8   283.0   -66.5    10.4  A2V        
  7705    24.8    44.0   131.9   -18.0   -37.0  G8V        
  7707    24.8    51.8   130.4   -10.4   -32.0  B5         
  7708    24.8    27.8   135.7   -33.9   -36.2  K3III      
  7709    24.8    16.6   139.2   -44.7     4.0  G5         
  7710    24.8    14.3   140.1   -47.0    -2.9  K0         
  7711    24.8   -29.0   225.9   -79.3     4.5  F0III      
  7713    24.8    54.6   129.9    -7.6    -3.4  A0         
  7718    24.8   -17.8   175.2   -75.5    10.8  F0IV/V     
  7719    24.8    44.4   131.9   -17.6     6.6  G8III...   
  7720    24.8    60.4   128.8    -1.9   -32.0  B0.5III    
  7723    24.9    45.8   131.6   -16.2   -21.0  K0         
  7733    24.9    28.1   135.7   -33.6    54.6  G8V        
  7734    24.9    45.9   131.6   -16.2     5.7  G5IV       
  7740    24.9    16.4   139.4   -44.9    16.2  K2III      
  7744    24.9    65.2   128.0     2.8   -58.2  G5         
  7745    24.9    55.8   129.7    -6.4   -31.8  B8Iab      
  7755    25.0    60.9   128.8    -1.4   -13.0  M2III      
  7757    25.0   -22.9   194.6   -78.2    -8.0  M2III      
  7786    25.1    53.9   130.2    -8.3   -61.9  K5III      
  7790    25.1    54.8   130.0    -7.3   -15.0  F4IV       
  7818    25.1    40.6   132.9   -21.3   -13.9  B8III      
  7825    25.2    43.3   132.4   -18.7    17.4  A9IV:      
  7837    25.2    45.0   132.0   -17.0   -27.0  K0III      
  7845    25.2    64.2   128.3     1.8   -38.0  O9.5Ib     
  7857    25.3   -34.6   251.0   -77.0    22.0  A3IV/V     
  7865    25.3    28.5   136.0   -33.1    -3.0  K1III      
  7869    25.3   -67.7   295.8   -48.8    -0.2  sdG0       
  7873    25.3   -75.7   298.9   -41.1   -12.0  B3V        
  7874    25.3    25.7   136.8   -35.8     5.1  F2III      
  7884    25.4     5.5   145.1   -55.2     0.4  K3III      
  7886    25.4   -38.1   262.4   -74.8    11.3  F3/F5IV/V  
  7895    25.4    62.7   128.6     0.4    -1.0  G8V        
  7896    25.4   -45.4   277.6   -69.2    -4.5  G5V        
  7902    25.4    66.9   127.8     4.5    14.4  G5V        
  7906    25.4    30.0   135.7   -31.6     5.2  K0III      
  7908    25.4    46.8   131.8   -15.2    21.0  F0II       
  7916    25.4   -11.3   162.1   -70.3    -9.5  F5V+...    
  7918    25.4    42.6   132.7   -19.3     4.0  G2V        
  7921    25.4   -60.8   292.2   -55.3     2.0  K2/K3III   
  7924    25.5    45.2   132.2   -16.7   -10.0  G8V        
  7927    25.5    46.8   131.9   -15.2   -17.0  Ap...      
  7928    25.5    45.6   132.1   -16.4   -26.9  K1V        
  7939    25.5    61.0   129.0    -1.2   -13.0  B8IIIsp... 
  7940    25.5   -41.1   269.5   -72.6     4.0  A3Vn       
  7941    25.5   -36.8   258.3   -75.6    17.0  A0V        
  7943    25.5    35.2   134.5   -26.5    -1.9  B9IV-V     
  7948    25.5    29.5   135.9   -32.1     7.0  A2         
  7955    25.5   -32.3   241.3   -77.8    10.4  K1II/III   
  7956    25.5    66.8   127.9     4.4    22.3  K0         
  7961    25.6   -17.9   177.3   -75.1    -4.4  G2/G3V     
  7963    25.6    58.6   129.5    -3.6    -2.5  B8III      
  7965    25.6    68.0   127.7     5.6     5.1  A0sp...    
  7978    25.6   -53.7   286.9   -61.8    12.9  F8V        
  7981    25.6    20.3   138.9   -41.0   -33.7  K1V        
  7986    25.6   -20.2   184.9   -76.4    25.0  K2/K3III   
  7989    25.7    60.5   129.2    -1.7     4.0  K2II       
  7999    25.7    -3.7   152.8   -63.5   -34.0  K3II-III   
  8001    25.7    63.9   128.5     1.6    -9.3  K0         
  8002    25.7   -38.0   261.4   -74.7    85.0  G8IIIp     
  8016    25.7    70.6   127.2     8.2     6.6  B9V        
  8020    25.7    61.4   129.1    -0.8    -5.0  B7II       
  8025    25.8    56.5   130.0    -5.6   -45.4  M2Ib       
  8032    25.8    62.6   128.8     0.4    -2.0  B9V        
  8034    25.8    48.5   131.7   -13.5   -69.6  M2.5II     
  8036    25.8    62.1   128.9    -0.2    -8.0  B7V        
  8044    25.8    45.3   132.4   -16.6    12.2  K2IV       
  8046    25.8    60.6   129.3    -1.7   -32.0  B8IIIn     
  8051    25.8     4.3   146.6   -56.1    -3.0  M2V:       
  8068    25.9    50.7   131.3   -11.3     0.8  B2Vpe      
  8070    25.9    63.8   128.7     1.5   -45.0  K5V        
  8081    25.9    55.9   130.3    -6.2   -18.5  A2         
  8083    26.0   -24.1   201.4   -77.8    49.0  B          
  8086    26.0    32.2   135.6   -29.4    -4.6  G8III-IV...
  8094    26.0    -4.8   154.5   -64.4    19.7  K0         
  8102    26.0   -15.9   173.1   -73.4   -16.4  G8V        
  8106    26.0    61.9   129.1    -0.4   -43.0  F5Ia       
  8110    26.1     9.5   144.0   -51.2     4.6  F5+...     
  8111    26.1   -50.1   282.7   -64.9     3.0  Am         
  8115    26.1    57.5   130.0    -4.6     4.0  A3V        
  8121    26.1   -20.6   187.4   -76.3     1.4  G3V        
  8122    26.1    32.5   135.7   -29.0    -0.4  A3         
  8127    26.1    46.1   132.4   -15.8   -18.9  K5III      
  8142    26.2    63.0   128.9     0.7   -15.0  G8V        
  8148    26.2    57.1   130.2    -5.0     2.5  A2V        
  8153    26.2    28.5   136.9   -33.0    -1.0  A0         
  8159    26.2    20.1   139.7   -41.0   -43.5  G5IV       
  8163    26.2   -30.1   230.1   -77.9   -10.0  F2         
  8182    26.3    54.0   130.9    -8.1   -30.0  R...       
  8188    26.3   -15.9   173.7   -73.2    -6.9  G1/G2V     
  8198    26.3     9.2   144.6   -51.4    13.6  K0III      
  8204    26.4    44.8   132.9   -17.0    -6.0  F2III      
  8209    26.4   -25.1   206.3   -77.7    14.5  F2IV       
  8210    26.4     8.6   145.1   -52.0    19.0  A2p...     
  8213    26.4    46.7   132.5   -15.2   -25.0  G5V        
  8216    26.5    26.4   137.8   -34.9     7.0  F8IV       
  8229    26.5    62.9   129.1     0.7   -24.0  B9V        
  8230    26.5    -5.7   156.6   -65.0    10.8  K4III      
  8233    26.5   -27.3   217.1   -77.9     6.0  F2V        
  8235    26.5    55.3   130.7    -6.7   -33.0  B1II       
  8240    26.5   -50.8   282.9   -64.1    -2.0  M3III      
  8241    26.5   -53.5   285.7   -61.7     9.5  A1V        
  8242    26.5    53.6   131.1    -8.4   -24.0  B0         
  8246    26.5    54.8   130.8    -7.3   -31.0  B2         
  8257    26.6    43.7   133.3   -18.1   -14.0  A0         
  8260    26.6    61.3   129.5    -0.9   -17.0  B6Iab      
  8266    26.6    29.6   137.0   -31.8     2.0  F5V        
  8271    26.6    17.4   141.2   -43.5    -1.0  A9III      
  8275    26.7    12.4   143.4   -48.2    22.1  K5         
  8277    26.7    30.8   136.7   -30.6     5.8  F7IV       
  8280    26.7   -39.9   264.7   -72.8    15.0  A7V        
  8297    26.7    60.4   129.8    -1.8   -55.3  M2III      
  8300    26.8    26.2   138.2   -35.0    21.5  K3III      
  8305    26.8    61.2   129.6    -0.9   -47.0  B9Iab      
  8306    26.8    10.8   144.4   -49.7    10.0  B9         
  8307    26.8    63.7   129.1     1.5    26.0  G5III      
  8312    26.8    61.4   129.6    -0.7   -44.0  F6         
  8313    26.8    57.7   130.3    -4.3   -20.0  B3         
  8325    26.8    61.1   129.6    -1.0   -41.0  B1.5Ia     
  8330    26.8   -28.8   223.9   -77.5    -3.4  F6V        
  8346    26.9   -26.8   214.4   -77.5    25.0  K0V        
  8352    26.9   -29.7   228.1   -77.4    66.0  B8V        
  8358    26.9    28.5   137.6   -32.8    31.0  K1III      
  8362    26.9    63.9   129.1     1.7     2.8  K0V        
  8366    26.9   -80.2   300.0   -36.6    30.1  F0III      
  8370    27.0    46.2   133.0   -15.5    -3.1  F6V        
  8379    27.0    51.9   131.7   -10.0   -34.0  K0         
  8383    27.0   -22.2   195.1   -76.2     9.0  G1V        
  8385    27.0    61.8   129.6    -0.3     5.0  B9V        
  8387    27.0    17.0   141.9   -43.8     5.7  B9.5V      
